Symbol	LogFC	Type
ENST00000453485	1.036767776	Transcript
ENST00000563094	1.036770423	Transcript
ENST00000477538	1.037032255	Transcript
ENST00000616430	1.037663522	Transcript
ENST00000466188	1.039066371	Transcript
ENST00000470139	1.039728051	Transcript
ENST00000379965	1.04113391	Transcript
ENST00000674055	1.043010367	Transcript
ENST00000553821	1.04326433	Transcript
ENST00000487994	1.044183748	Transcript
ENST00000625348	1.044418408	Transcript
ENST00000246163	1.044540893	Transcript
ENST00000330714	1.045814162	Transcript
ENST00000409829	1.046021368	Transcript
ENST00000372824	1.04727089	Transcript
ENST00000481546	1.047378498	Transcript
ENST00000564304	1.047487996	Transcript
ENST00000416293	1.048102777	Transcript
ENST00000483493	1.049266875	Transcript
ENST00000507244	1.051013229	Transcript
ENST00000563027	1.05232979	Transcript
ENST00000465438	1.052675448	Transcript
ENST00000534385	1.054658695	Transcript
ENST00000568922	1.054784268	Transcript
ENST00000614583	1.057818259	Transcript
ENST00000530353	1.058122209	Transcript
ENST00000572440	1.058865996	Transcript
ENST00000348286	1.059486418	Transcript
ENST00000528971	1.060460368	Transcript
ENST00000557314	1.064171654	Transcript
ENST00000355824	1.064639098	Transcript
ENST00000367511	1.064873796	Transcript
ENST00000341071	1.069821562	Transcript
ENST00000619348	1.070496023	Transcript
ENST00000515826	1.071919798	Transcript
ENST00000370168	1.074931343	Transcript
ENST00000499370	1.075360053	Transcript
ENST00000673498	1.076267214	Transcript
ENST00000308377	1.076462834	Transcript
ENST00000379225	1.07651143	Transcript
ENST00000502489	1.077013373	Transcript
ENST00000561415	1.077292769	Transcript
ENST00000271375	1.078624722	Transcript
ENST00000198536	1.078746323	Transcript
ENST00000513342	1.08026536	Transcript
ENST00000465931	1.083804762	Transcript
ENST00000487969	1.083821876	Transcript
ENST00000527031	1.08443169	Transcript
ENST00000585622	1.084658321	Transcript
ENST00000466969	1.085400016	Transcript
ENST00000293373	1.085752627	Transcript
ENST00000509933	1.088085363	Transcript
ENST00000480896	1.089237318	Transcript
ENST00000471466	1.090265603	Transcript
ENST00000452135	1.093765841	Transcript
ENST00000567056	1.09536201	Transcript
ENST00000410075	1.09536308	Transcript
ENST00000561239	1.096767317	Transcript
ENST00000538070	1.097457693	Transcript
ENST00000398604	1.099412163	Transcript
ENST00000620879	1.099588797	Transcript
ENST00000299340	1.09999882	Transcript
ENST00000557412	1.100873096	Transcript
ENST00000575509	1.101109134	Transcript
ENST00000519318	1.103702491	Transcript
ENST00000389168	1.105329784	Transcript
ENST00000441184	1.105504468	Transcript
ENST00000486520	1.105896459	Transcript
ENST00000461232	1.106323508	Transcript
ENST00000416689	1.108040166	Transcript
ENST00000667138	1.108653173	Transcript
ENST00000623342	1.108852388	Transcript
ENST00000502292	1.109811398	Transcript
ENST00000368485	1.110284888	Transcript
ENST00000509263	1.111533169	Transcript
ENST00000510306	1.112065692	Transcript
ENST00000357266	1.114260381	Transcript
ENST00000587410	1.114907285	Transcript
ENST00000310137	1.11578466	Transcript
ENST00000617556	1.116162889	Transcript
ENST00000454885	1.120932996	Transcript
ENST00000576518	1.124587507	Transcript
ENST00000343110	1.124596212	Transcript
ENST00000498052	1.125422236	Transcript
ENST00000462914	1.126999506	Transcript
ENST00000228928	1.128576711	Transcript
ENST00000466361	1.129171052	Transcript
ENST00000616650	1.130107681	Transcript
ENST00000562595	1.131883378	Transcript
ENST00000380620	1.132370617	Transcript
ENST00000643421	1.132459228	Transcript
ENST00000582482	1.13394213	Transcript
ENST00000399000	1.138186494	Transcript
ENST00000381679	1.138666459	Transcript
ENST00000519938	1.14007637	Transcript
ENST00000305988	1.14363355	Transcript
ENST00000523260	1.143983899	Transcript
ENST00000370874	1.144523171	Transcript
ENST00000460156	1.144715191	Transcript
ENST00000603027	1.148609632	Transcript
ENST00000576017	1.149047108	Transcript
ENST00000426871	1.149951426	Transcript
ENST00000263056	1.15214093	Transcript
ENST00000477068	1.153202531	Transcript
ENST00000544916	1.153678017	Transcript
ENST00000424001	1.154928971	Transcript
ENST00000638010	1.155230824	Transcript
ENST00000480825	1.156737501	Transcript
ENST00000508810	1.159295405	Transcript
ENST00000503939	1.160212142	Transcript
ENST00000396545	1.160217594	Transcript
ENST00000533570	1.160474416	Transcript
ENST00000534964	1.160808861	Transcript
ENST00000421939	1.162554097	Transcript
ENST00000535785	1.162923675	Transcript
ENST00000544365	1.162959926	Transcript
ENST00000539064	1.163478473	Transcript
ENST00000373452	1.165094178	Transcript
ENST00000329620	1.16553654	Transcript
ENST00000485359	1.16966591	Transcript
ENST00000478268	1.169691829	Transcript
ENST00000392593	1.171588874	Transcript
ENST00000412490	1.173560814	Transcript
ENST00000489697	1.173578536	Transcript
ENST00000512231	1.173701742	Transcript
ENST00000513750	1.173701742	Transcript
ENST00000600997	1.173872784	Transcript
ENST00000581582	1.174615768	Transcript
ENST00000655086	1.174692468	Transcript
ENST00000491788	1.175304654	Transcript
ENST00000564180	1.175632116	Transcript
ENST00000447986	1.175774635	Transcript
ENST00000373677	1.176011316	Transcript
ENST00000396789	1.177164612	Transcript
ENST00000603064	1.177170538	Transcript
ENST00000209929	1.177731711	Transcript
ENST00000648495	1.179427868	Transcript
ENST00000492962	1.17999356	Transcript
ENST00000382286	1.182158947	Transcript
ENST00000494904	1.18478226	Transcript
ENST00000461054	1.185163764	Transcript
ENST00000251630	1.186309548	Transcript
ENST00000486141	1.188662609	Transcript
ENST00000665126	1.190465292	Transcript
ENST00000590407	1.192149269	Transcript
ENST00000328737	1.192705601	Transcript
ENST00000497493	1.195856368	Transcript
ENST00000357796	1.196768113	Transcript
ENST00000282146	1.197646216	Transcript
ENST00000627564	1.198142514	Transcript
ENST00000458698	1.198748553	Transcript
ENST00000644828	1.20123625	Transcript
ENST00000428858	1.201667454	Transcript
ENST00000544911	1.202258584	Transcript
ENST00000466059	1.203464714	Transcript
ENST00000467616	1.204099926	Transcript
ENST00000374244	1.206966021	Transcript
ENST00000475687	1.214573534	Transcript
ENST00000587297	1.214749126	Transcript
ENST00000503467	1.215230929	Transcript
ENST00000527985	1.21615204	Transcript
ENST00000561679	1.216390861	Transcript
ENST00000482273	1.216984339	Transcript
ENST00000582976	1.217004319	Transcript
ENST00000434849	1.217447698	Transcript
ENST00000489410	1.21863529	Transcript
ENST00000456058	1.218875141	Transcript
ENST00000404220	1.219553438	Transcript
ENST00000270460	1.219755231	Transcript
ENST00000636433	1.22041842	Transcript
ENST00000538698	1.220499567	Transcript
ENST00000589991	1.220639706	Transcript
ENST00000434517	1.221896506	Transcript
ENST00000544721	1.223525459	Transcript
ENST00000367553	1.223625346	Transcript
ENST00000564190	1.223650606	Transcript
ENST00000434897	1.224611789	Transcript
ENST00000567638	1.225393595	Transcript
ENST00000503672	1.225745654	Transcript
ENST00000425368	1.227795914	Transcript
ENST00000479182	1.229365554	Transcript
ENST00000441162	1.231492955	Transcript
ENST00000546023	1.234144562	Transcript
ENST00000518500	1.23741727	Transcript
ENST00000328249	1.237755532	Transcript
ENST00000453195	1.239162405	Transcript
ENST00000652570	1.240279953	Transcript
ENST00000420455	1.240354563	Transcript
ENST00000609519	1.241612086	Transcript
ENST00000533026	1.244525833	Transcript
ENST00000448251	1.24589597	Transcript
ENST00000377238	1.246527362	Transcript
ENST00000478183	1.247327222	Transcript
ENST00000510083	1.247425085	Transcript
ENST00000469665	1.24875968	Transcript
ENST00000378555	1.248826062	Transcript
ENST00000317586	1.249074141	Transcript
ENST00000502596	1.251078126	Transcript
ENST00000409280	1.251423884	Transcript
ENST00000495655	1.255093879	Transcript
ENST00000296161	1.258082052	Transcript
ENST00000529471	1.259078317	Transcript
ENST00000432988	1.259908844	Transcript
ENST00000495483	1.26030809	Transcript
ENST00000520622	1.260915892	Transcript
ENST00000644926	1.262217652	Transcript
ENST00000497858	1.263331593	Transcript
ENST00000490869	1.263492658	Transcript
ENST00000600457	1.265325019	Transcript
ENST00000523053	1.265332596	Transcript
ENST00000655196	1.265605972	Transcript
ENST00000620918	1.266078517	Transcript
ENST00000374882	1.267573086	Transcript
ENST00000357681	1.270010922	Transcript
ENST00000425916	1.273969421	Transcript
ENST00000524559	1.274502576	Transcript
ENST00000649732	1.276475389	Transcript
ENST00000378024	1.276644538	Transcript
ENST00000442925	1.281857727	Transcript
ENST00000300954	1.283741408	Transcript
ENST00000600031	1.283797261	Transcript
ENST00000494526	1.284051902	Transcript
ENST00000587279	1.285760108	Transcript
ENST00000559314	1.286613988	Transcript
ENST00000555537	1.28684814	Transcript
ENST00000470250	1.286900401	Transcript
ENST00000304895	1.287632953	Transcript
ENST00000567542	1.28769547	Transcript
ENST00000576778	1.288688851	Transcript
ENST00000532334	1.289627942	Transcript
ENST00000646150	1.290134963	Transcript
ENST00000473213	1.291197352	Transcript
ENST00000307851	1.293884821	Transcript
ENST00000470944	1.293915435	Transcript
ENST00000216392	1.294582602	Transcript
ENST00000584931	1.29501549	Transcript
ENST00000291547	1.296161387	Transcript
ENST00000600840	1.298791025	Transcript
ENST00000423302	1.299480917	Transcript
ENST00000462267	1.299853926	Transcript
ENST00000587860	1.300550467	Transcript
ENST00000470655	1.300974134	Transcript
ENST00000463668	1.301041693	Transcript
ENST00000463135	1.301419976	Transcript
ENST00000464256	1.303713426	Transcript
ENST00000356731	1.303761433	Transcript
ENST00000518219	1.306714708	Transcript
ENST00000329454	1.306750773	Transcript
ENST00000243583	1.308485882	Transcript
ENST00000650966	1.309554942	Transcript
ENST00000630155	1.309578933	Transcript
ENST00000447724	1.309893207	Transcript
ENST00000482178	1.310008207	Transcript
ENST00000469115	1.311502352	Transcript
ENST00000398056	1.31385386	Transcript
ENST00000565099	1.313942704	Transcript
ENST00000596799	1.314344387	Transcript
ENST00000461199	1.317155604	Transcript
ENST00000614416	1.318079263	Transcript
ENST00000295666	1.318459345	Transcript
ENST00000330938	1.320863012	Transcript
ENST00000479530	1.321321703	Transcript
ENST00000340923	1.323265024	Transcript
ENST00000465735	1.325736078	Transcript
ENST00000540331	1.325926318	Transcript
ENST00000520694	1.32597962	Transcript
ENST00000423559	1.326878293	Transcript
ENST00000488903	1.327433441	Transcript
ENST00000468614	1.32755517	Transcript
ENST00000491298	1.328937475	Transcript
ENST00000577995	1.33043324	Transcript
ENST00000531571	1.330863885	Transcript
ENST00000523093	1.331990873	Transcript
ENST00000476313	1.333481031	Transcript
ENST00000586631	1.333736286	Transcript
ENST00000264203	1.33395975	Transcript
ENST00000300255	1.334530425	Transcript
ENST00000492864	1.337011209	Transcript
ENST00000515241	1.337688949	Transcript
ENST00000490257	1.338628092	Transcript
ENST00000426537	1.342297648	Transcript
ENST00000514580	1.34275067	Transcript
ENST00000460734	1.343303345	Transcript
ENST00000563500	1.343423431	Transcript
ENST00000670339	1.343844598	Transcript
ENST00000468983	1.34441401	Transcript
ENST00000392963	1.344828335	Transcript
ENST00000571678	1.345289876	Transcript
ENST00000263645	1.34575997	Transcript
ENST00000421787	1.346350166	Transcript
ENST00000361175	1.346582216	Transcript
ENST00000337132	1.349575171	Transcript
ENST00000444739	1.35008246	Transcript
ENST00000461108	1.351015972	Transcript
ENST00000532038	1.351133341	Transcript
ENST00000228918	1.35201499	Transcript
ENST00000310706	1.353328091	Transcript
ENST00000259254	1.356611933	Transcript
ENST00000497184	1.359042507	Transcript
ENST00000594279	1.36057503	Transcript
ENST00000483659	1.36501989	Transcript
ENST00000560300	1.366120035	Transcript
ENST00000473000	1.366444399	Transcript
ENST00000558727	1.368196569	Transcript
ENST00000496694	1.368198848	Transcript
ENST00000561793	1.369421594	Transcript
ENST00000375142	1.370268054	Transcript
ENST00000635933	1.3703933	Transcript
ENST00000585979	1.370447792	Transcript
ENST00000434195	1.370555987	Transcript
ENST00000555658	1.37143209	Transcript
ENST00000402876	1.373540214	Transcript
ENST00000493115	1.37361737	Transcript
ENST00000456533	1.373802281	Transcript
ENST00000465716	1.376368347	Transcript
ENST00000672890	1.377816208	Transcript
ENST00000483599	1.37931894	Transcript
ENST00000461737	1.379740658	Transcript
ENST00000487040	1.380617415	Transcript
ENST00000592691	1.381831075	Transcript
ENST00000566451	1.382848144	Transcript
ENST00000624111	1.384814826	Transcript
ENST00000509581	1.385061073	Transcript
ENST00000584751	1.38538819	Transcript
ENST00000585892	1.385680985	Transcript
ENST00000480553	1.385804793	Transcript
ENST00000527862	1.386773078	Transcript
ENST00000590776	1.386851542	Transcript
ENST00000436152	1.387055473	Transcript
ENST00000338732	1.387541779	Transcript
ENST00000673926	1.388646944	Transcript
ENST00000530991	1.392030018	Transcript
ENST00000601451	1.392750284	Transcript
ENST00000651257	1.392981584	Transcript
ENST00000580825	1.393909938	Transcript
ENST00000369698	1.395270938	Transcript
ENST00000569904	1.395716565	Transcript
ENST00000672269	1.400149968	Transcript
ENST00000481436	1.400652261	Transcript
ENST00000612339	1.401798653	Transcript
ENST00000478105	1.402140418	Transcript
ENST00000644467	1.402246383	Transcript
ENST00000234313	1.402342719	Transcript
ENST00000557306	1.403102671	Transcript
ENST00000380320	1.403372592	Transcript
ENST00000573166	1.407678176	Transcript
ENST00000469630	1.408642351	Transcript
ENST00000315580	1.41053706	Transcript
ENST00000459635	1.410999859	Transcript
ENST00000378605	1.412354107	Transcript
ENST00000581523	1.412402175	Transcript
ENST00000375896	1.415585594	Transcript
ENST00000312553	1.416823725	Transcript
ENST00000359345	1.417027245	Transcript
ENST00000480254	1.420779635	Transcript
ENST00000496634	1.421160647	Transcript
ENST00000328221	1.424026046	Transcript
ENST00000643147	1.424260898	Transcript
ENST00000476649	1.425667402	Transcript
ENST00000469266	1.426177426	Transcript
ENST00000555048	1.428543073	Transcript
ENST00000011653	1.429355817	Transcript
ENST00000646245	1.430238689	Transcript
ENST00000567379	1.434668924	Transcript
ENST00000555226	1.434792679	Transcript
ENST00000366784	1.435030269	Transcript
ENST00000360016	1.435897955	Transcript
ENST00000372663	1.437502905	Transcript
ENST00000596070	1.43869029	Transcript
ENST00000498439	1.438812429	Transcript
ENST00000567018	1.440826484	Transcript
ENST00000645256	1.442355754	Transcript
ENST00000562915	1.443112912	Transcript
ENST00000350490	1.443167464	Transcript
ENST00000473575	1.44519576	Transcript
ENST00000432237	1.445835564	Transcript
ENST00000508355	1.446538146	Transcript
ENST00000471941	1.447513876	Transcript
ENST00000645012	1.449522219	Transcript
ENST00000268676	1.450254613	Transcript
ENST00000612326	1.450332456	Transcript
ENST00000440363	1.450731326	Transcript
ENST00000649389	1.451394671	Transcript
ENST00000357310	1.454379172	Transcript
ENST00000409719	1.454513943	Transcript
ENST00000510356	1.45462514	Transcript
ENST00000533206	1.45535209	Transcript
ENST00000325239	1.455636816	Transcript
ENST00000395566	1.456239076	Transcript
ENST00000583705	1.458085786	Transcript
ENST00000598802	1.458519428	Transcript
ENST00000510986	1.458937316	Transcript
ENST00000251582	1.459420408	Transcript
ENST00000581932	1.461353647	Transcript
ENST00000620943	1.461389497	Transcript
ENST00000565074	1.464047944	Transcript
ENST00000524432	1.46497983	Transcript
ENST00000555284	1.46510835	Transcript
ENST00000487723	1.465837045	Transcript
ENST00000495726	1.467967918	Transcript
ENST00000308440	1.469043557	Transcript
ENST00000288078	1.470631947	Transcript
ENST00000472364	1.471621673	Transcript
ENST00000544848	1.472076786	Transcript
ENST00000482186	1.473258276	Transcript
ENST00000310942	1.474634875	Transcript
ENST00000648033	1.474712631	Transcript
ENST00000462033	1.476271327	Transcript
ENST00000573058	1.477560823	Transcript
ENST00000591909	1.477599438	Transcript
ENST00000467497	1.477821799	Transcript
ENST00000446085	1.479729133	Transcript
ENST00000590571	1.482853668	Transcript
ENST00000270451	1.483586956	Transcript
ENST00000543754	1.485017282	Transcript
ENST00000535509	1.485184861	Transcript
ENST00000527612	1.486007945	Transcript
ENST00000539384	1.486576082	Transcript
ENST00000583296	1.487248558	Transcript
ENST00000442846	1.487332735	Transcript
ENST00000648786	1.487406883	Transcript
ENST00000432597	1.487425159	Transcript
ENST00000203556	1.488413344	Transcript
ENST00000563829	1.489544975	Transcript
ENST00000532685	1.490948328	Transcript
ENST00000637015	1.491078894	Transcript
ENST00000575829	1.491601718	Transcript
ENST00000456291	1.491648548	Transcript
ENST00000481314	1.493394859	Transcript
ENST00000487744	1.493662959	Transcript
ENST00000534093	1.494366787	Transcript
ENST00000371176	1.494508422	Transcript
ENST00000667280	1.49503098	Transcript
ENST00000315423	1.495368994	Transcript
ENST00000475765	1.495501939	Transcript
ENST00000377495	1.495865815	Transcript
ENST00000550672	1.497023565	Transcript
ENST00000521434	1.503912355	Transcript
ENST00000542751	1.505850009	Transcript
ENST00000487917	1.506158912	Transcript
ENST00000444191	1.507354993	Transcript
ENST00000260324	1.5073599	Transcript
ENST00000356769	1.507784557	Transcript
ENST00000534499	1.508562022	Transcript
ENST00000655231	1.508823777	Transcript
ENST00000221957	1.51005583	Transcript
ENST00000636147	1.510125306	Transcript
ENST00000538402	1.511034506	Transcript
ENST00000465489	1.511364284	Transcript
ENST00000575282	1.511697999	Transcript
ENST00000593832	1.512546216	Transcript
ENST00000445090	1.513168202	Transcript
ENST00000534516	1.513368931	Transcript
ENST00000485069	1.515054058	Transcript
ENST00000466018	1.515316988	Transcript
ENST00000509398	1.517184971	Transcript
ENST00000502824	1.517407483	Transcript
ENST00000519860	1.517554122	Transcript
ENST00000344620	1.518517856	Transcript
ENST00000569959	1.518517856	Transcript
ENST00000526813	1.519330244	Transcript
ENST00000491836	1.52128913	Transcript
ENST00000596494	1.522632997	Transcript
ENST00000469563	1.52303528	Transcript
ENST00000556438	1.523246432	Transcript
ENST00000477719	1.523613717	Transcript
ENST00000586728	1.523857767	Transcript
ENST00000537834	1.525075188	Transcript
ENST00000327574	1.52598056	Transcript
ENST00000368097	1.526229056	Transcript
ENST00000470876	1.529264255	Transcript
ENST00000565186	1.530390203	Transcript
ENST00000578975	1.530642499	Transcript
ENST00000498040	1.530774188	Transcript
ENST00000310613	1.531013471	Transcript
ENST00000372873	1.53137208	Transcript
ENST00000459625	1.531385753	Transcript
ENST00000373857	1.533351516	Transcript
ENST00000532052	1.534059919	Transcript
ENST00000393844	1.534070039	Transcript
ENST00000552365	1.535495121	Transcript
ENST00000301897	1.535773047	Transcript
ENST00000497668	1.537563914	Transcript
ENST00000397708	1.538327079	Transcript
ENST00000534259	1.538624828	Transcript
ENST00000226193	1.539939837	Transcript
ENST00000598820	1.54187751	Transcript
ENST00000379818	1.542762021	Transcript
ENST00000399540	1.545220173	Transcript
ENST00000407540	1.546899778	Transcript
ENST00000409258	1.548384472	Transcript
ENST00000467435	1.550823497	Transcript
ENST00000587352	1.551350007	Transcript
ENST00000334521	1.551952041	Transcript
ENST00000432781	1.55278322	Transcript
ENST00000348520	1.553369419	Transcript
ENST00000658086	1.55375331	Transcript
ENST00000617192	1.55401589	Transcript
ENST00000412663	1.554881533	Transcript
ENST00000479964	1.555199044	Transcript
ENST00000327535	1.55864044	Transcript
ENST00000409549	1.558648518	Transcript
ENST00000533333	1.558860602	Transcript
ENST00000586892	1.559483371	Transcript
ENST00000592071	1.560430653	Transcript
ENST00000522133	1.560590899	Transcript
ENST00000601997	1.560710691	Transcript
ENST00000526273	1.561429931	Transcript
ENST00000474602	1.561651538	Transcript
ENST00000484377	1.564952271	Transcript
ENST00000446574	1.566727555	Transcript
ENST00000475432	1.56920871	Transcript
ENST00000474577	1.569440306	Transcript
ENST00000470826	1.571166544	Transcript
ENST00000255688	1.572470193	Transcript
ENST00000460267	1.57268404	Transcript
ENST00000619513	1.573217195	Transcript
ENST00000651386	1.573983306	Transcript
ENST00000377216	1.575954892	Transcript
ENST00000582166	1.576219585	Transcript
ENST00000523965	1.576480697	Transcript
ENST00000642230	1.57765991	Transcript
ENST00000277942	1.578931375	Transcript
ENST00000479673	1.579170667	Transcript
ENST00000557627	1.579646149	Transcript
ENST00000535144	1.581441729	Transcript
ENST00000474272	1.581852099	Transcript
ENST00000374846	1.581852581	Transcript
ENST00000486866	1.583247312	Transcript
ENST00000423128	1.583353892	Transcript
ENST00000582401	1.584215679	Transcript
ENST00000588868	1.585111143	Transcript
ENST00000342795	1.585146044	Transcript
ENST00000476095	1.585154191	Transcript
ENST00000483869	1.58639992	Transcript
ENST00000551365	1.58731187	Transcript
ENST00000548387	1.587924674	Transcript
ENST00000580983	1.588487988	Transcript
ENST00000618852	1.59056325	Transcript
ENST00000290200	1.593285639	Transcript
ENST00000289575	1.597982313	Transcript
ENST00000635370	1.598483436	Transcript
ENST00000487374	1.601261138	Transcript
ENST00000489678	1.601531099	Transcript
ENST00000495728	1.601594426	Transcript
ENST00000535516	1.601843918	Transcript
ENST00000546433	1.604581459	Transcript
ENST00000483136	1.605439529	Transcript
ENST00000456935	1.606671162	Transcript
ENST00000261326	1.606796447	Transcript
ENST00000450390	1.608414514	Transcript
ENST00000621700	1.608758983	Transcript
ENST00000493901	1.610165181	Transcript
ENST00000527850	1.611052075	Transcript
ENST00000637289	1.611682861	Transcript
ENST00000561638	1.611714428	Transcript
ENST00000402119	1.612013628	Transcript
ENST00000557781	1.613089668	Transcript
ENST00000475415	1.614039045	Transcript
ENST00000586667	1.615455315	Transcript
ENST00000609041	1.615579595	Transcript
ENST00000538697	1.61636267	Transcript
ENST00000334661	1.616643699	Transcript
ENST00000606319	1.616839422	Transcript
ENST00000567700	1.617053716	Transcript
ENST00000506271	1.617180835	Transcript
ENST00000512485	1.618131992	Transcript
ENST00000496775	1.61818958	Transcript
ENST00000599790	1.61887304	Transcript
ENST00000491496	1.619384737	Transcript
ENST00000579183	1.620040468	Transcript
ENST00000370354	1.620216559	Transcript
ENST00000504803	1.620682726	Transcript
ENST00000494941	1.62209494	Transcript
ENST00000575320	1.622323963	Transcript
ENST00000585553	1.622791652	Transcript
ENST00000620388	1.622845605	Transcript
ENST00000593724	1.623897646	Transcript
ENST00000553799	1.625347781	Transcript
ENST00000307564	1.626901026	Transcript
ENST00000576090	1.628529309	Transcript
ENST00000585044	1.629620903	Transcript
ENST00000565733	1.632605352	Transcript
ENST00000527509	1.632833084	Transcript
ENST00000584605	1.63515153	Transcript
ENST00000575270	1.636829592	Transcript
ENST00000428304	1.638728807	Transcript
ENST00000465910	1.639122418	Transcript
ENST00000559991	1.639481997	Transcript
ENST00000612851	1.639489985	Transcript
ENST00000635671	1.64144803	Transcript
ENST00000646103	1.64263752	Transcript
ENST00000295863	1.64334658	Transcript
ENST00000589106	1.645217571	Transcript
ENST00000466589	1.645329294	Transcript
ENST00000521669	1.64564744	Transcript
ENST00000621064	1.645851401	Transcript
ENST00000252593	1.645904332	Transcript
ENST00000583202	1.646274418	Transcript
ENST00000395650	1.648136499	Transcript
ENST00000354250	1.648494496	Transcript
ENST00000537421	1.648634798	Transcript
ENST00000607831	1.649670759	Transcript
ENST00000597145	1.65010553	Transcript
ENST00000514669	1.650801563	Transcript
ENST00000431081	1.651967163	Transcript
ENST00000529593	1.653165537	Transcript
ENST00000566569	1.654000749	Transcript
ENST00000380221	1.654694111	Transcript
ENST00000644817	1.65483962	Transcript
ENST00000494343	1.657055957	Transcript
ENST00000671858	1.657144637	Transcript
ENST00000592486	1.65764363	Transcript
ENST00000468316	1.658819392	Transcript
ENST00000484751	1.658872329	Transcript
ENST00000432334	1.661130705	Transcript
ENST00000559790	1.661388013	Transcript
ENST00000649234	1.661643657	Transcript
ENST00000495892	1.661961492	Transcript
ENST00000403662	1.663405995	Transcript
ENST00000481997	1.663455954	Transcript
ENST00000217260	1.663514952	Transcript
ENST00000602204	1.664390282	Transcript
ENST00000652398	1.665252802	Transcript
ENST00000650905	1.666589865	Transcript
ENST00000400310	1.667455022	Transcript
ENST00000398000	1.668459837	Transcript
ENST00000476682	1.669359273	Transcript
ENST00000525727	1.670168802	Transcript
ENST00000395869	1.670779294	Transcript
ENST00000329797	1.670915043	Transcript
ENST00000322147	1.672398236	Transcript
ENST00000497941	1.673278785	Transcript
ENST00000265450	1.67360946	Transcript
ENST00000253697	1.673798388	Transcript
ENST00000476315	1.675109187	Transcript
ENST00000399434	1.675721923	Transcript
ENST00000589701	1.676382325	Transcript
ENST00000594066	1.678103624	Transcript
ENST00000580822	1.678237692	Transcript
ENST00000572144	1.681707937	Transcript
ENST00000592970	1.681906376	Transcript
ENST00000582967	1.682521822	Transcript
ENST00000560542	1.683336267	Transcript
ENST00000220062	1.683612904	Transcript
ENST00000553471	1.685787911	Transcript
ENST00000588720	1.687317314	Transcript
ENST00000503062	1.687648084	Transcript
ENST00000380277	1.688078735	Transcript
ENST00000625783	1.688366527	Transcript
ENST00000489451	1.688610838	Transcript
ENST00000491746	1.689557727	Transcript
ENST00000376922	1.693367467	Transcript
ENST00000319928	1.693771079	Transcript
ENST00000278833	1.695147365	Transcript
ENST00000467594	1.695852373	Transcript
ENST00000547081	1.696537793	Transcript
ENST00000650763	1.697648044	Transcript
ENST00000567571	1.697975506	Transcript
ENST00000590377	1.699369875	Transcript
ENST00000358635	1.700697541	Transcript
ENST00000596217	1.702739657	Transcript
ENST00000523500	1.705040365	Transcript
ENST00000520623	1.706145929	Transcript
ENST00000673636	1.706279046	Transcript
ENST00000485587	1.706785713	Transcript
ENST00000563555	1.709733521	Transcript
ENST00000609229	1.710070283	Transcript
ENST00000578895	1.711398372	Transcript
ENST00000492887	1.711401019	Transcript
ENST00000459741	1.712551822	Transcript
ENST00000504310	1.712653415	Transcript
ENST00000466407	1.713398732	Transcript
ENST00000487177	1.715146534	Transcript
ENST00000498666	1.715956218	Transcript
ENST00000470046	1.716018481	Transcript
ENST00000489593	1.716246862	Transcript
ENST00000331343	1.717195746	Transcript
ENST00000572856	1.717677169	Transcript
ENST00000341595	1.717907001	Transcript
ENST00000484477	1.719701449	Transcript
ENST00000486937	1.721462407	Transcript
ENST00000394485	1.722060332	Transcript
ENST00000493295	1.722712673	Transcript
ENST00000429093	1.723535769	Transcript
ENST00000612309	1.723614332	Transcript
ENST00000361492	1.726509466	Transcript
ENST00000328381	1.727872751	Transcript
ENST00000529760	1.729300934	Transcript
ENST00000466319	1.729365386	Transcript
ENST00000481517	1.7295916	Transcript
ENST00000361866	1.730815845	Transcript
ENST00000595926	1.731320062	Transcript
ENST00000394634	1.733417881	Transcript
ENST00000324385	1.734783747	Transcript
ENST00000376701	1.735873712	Transcript
ENST00000626422	1.736790965	Transcript
ENST00000579399	1.738127691	Transcript
ENST00000423487	1.738421831	Transcript
ENST00000586020	1.738681721	Transcript
ENST00000467279	1.739314645	Transcript
ENST00000486575	1.739744443	Transcript
ENST00000585799	1.739836911	Transcript
ENST00000433212	1.740893211	Transcript
ENST00000491916	1.741896767	Transcript
ENST00000482312	1.742868394	Transcript
ENST00000646918	1.743845832	Transcript
ENST00000565029	1.745385717	Transcript
ENST00000522804	1.745402268	Transcript
ENST00000449330	1.745541561	Transcript
ENST00000369679	1.746261322	Transcript
ENST00000403581	1.74647988	Transcript
ENST00000579788	1.746662444	Transcript
ENST00000527797	1.748789992	Transcript
ENST00000475695	1.74899458	Transcript
ENST00000408968	1.748994703	Transcript
ENST00000521140	1.750362738	Transcript
ENST00000543856	1.750407455	Transcript
ENST00000531912	1.751018823	Transcript
ENST00000521438	1.751033526	Transcript
ENST00000450053	1.751149482	Transcript
ENST00000498411	1.752635518	Transcript
ENST00000569542	1.752911719	Transcript
ENST00000520908	1.753878223	Transcript
ENST00000289081	1.754646731	Transcript
ENST00000313807	1.755422217	Transcript
ENST00000468944	1.759148617	Transcript
ENST00000487975	1.75925507	Transcript
ENST00000481113	1.75956998	Transcript
ENST00000506119	1.759807245	Transcript
ENST00000440258	1.759978297	Transcript
ENST00000561532	1.761065965	Transcript
ENST00000492720	1.761914606	Transcript
ENST00000523179	1.762182297	Transcript
ENST00000479541	1.763405202	Transcript
ENST00000616136	1.763768496	Transcript
