Symbol	LogFC	Type
ENST00000478143	1.324794839	Transcript
ENST00000562330	1.32597923	Transcript
ENST00000369085	1.326475396	Transcript
ENST00000649721	1.327380817	Transcript
ENST00000551302	1.327495764	Transcript
ENST00000483508	1.328040327	Transcript
ENST00000489453	1.328368903	Transcript
ENST00000527792	1.329222075	Transcript
ENST00000481718	1.329998313	Transcript
ENST00000338555	1.330346316	Transcript
ENST00000487920	1.332049469	Transcript
ENST00000567278	1.333836944	Transcript
ENST00000279024	1.33493039	Transcript
ENST00000459960	1.335353105	Transcript
ENST00000488642	1.335464817	Transcript
ENST00000487659	1.337151364	Transcript
ENST00000651706	1.338008884	Transcript
ENST00000661808	1.338122637	Transcript
ENST00000494738	1.338241201	Transcript
ENST00000467972	1.338299805	Transcript
ENST00000397274	1.34012579	Transcript
ENST00000595288	1.34033298	Transcript
ENST00000560003	1.340333458	Transcript
ENST00000521442	1.343261164	Transcript
ENST00000602000	1.343429773	Transcript
ENST00000589701	1.344131126	Transcript
ENST00000579954	1.344794485	Transcript
ENST00000655231	1.345134408	Transcript
ENST00000644828	1.34755628	Transcript
ENST00000524057	1.348322328	Transcript
ENST00000496872	1.348377585	Transcript
ENST00000598574	1.348897574	Transcript
ENST00000671858	1.34936707	Transcript
ENST00000356731	1.349383168	Transcript
ENST00000586020	1.350464054	Transcript
ENST00000475432	1.350517445	Transcript
ENST00000379701	1.35103164	Transcript
ENST00000646512	1.351305278	Transcript
ENST00000494769	1.35153286	Transcript
ENST00000497556	1.353846045	Transcript
ENST00000342220	1.354137065	Transcript
ENST00000528851	1.354210989	Transcript
ENST00000564839	1.354367969	Transcript
ENST00000312943	1.355147904	Transcript
ENST00000598273	1.355422447	Transcript
ENST00000519278	1.356150619	Transcript
ENST00000518806	1.356661098	Transcript
ENST00000511171	1.357463547	Transcript
ENST00000006275	1.357511947	Transcript
ENST00000372339	1.357554615	Transcript
ENST00000470466	1.35788144	Transcript
ENST00000583785	1.357920469	Transcript
ENST00000486132	1.358298563	Transcript
ENST00000482034	1.359288736	Transcript
ENST00000388995	1.359914177	Transcript
ENST00000487017	1.359952467	Transcript
ENST00000549498	1.362190027	Transcript
ENST00000509293	1.362481466	Transcript
ENST00000495655	1.363519062	Transcript
ENST00000407780	1.364447432	Transcript
ENST00000572564	1.364731571	Transcript
ENST00000556147	1.366265186	Transcript
ENST00000491911	1.366421228	Transcript
ENST00000373313	1.368933607	Transcript
ENST00000511563	1.370366541	Transcript
ENST00000372310	1.370608124	Transcript
ENST00000586992	1.370659218	Transcript
ENST00000496911	1.370784167	Transcript
ENST00000409415	1.371129027	Transcript
ENST00000626827	1.371189082	Transcript
ENST00000503766	1.371456115	Transcript
ENST00000571487	1.372792517	Transcript
ENST00000585652	1.373044298	Transcript
ENST00000620482	1.373735111	Transcript
ENST00000460759	1.374208211	Transcript
ENST00000486499	1.375173131	Transcript
ENST00000642389	1.376579132	Transcript
ENST00000491127	1.37710126	Transcript
ENST00000587457	1.377568545	Transcript
ENST00000584751	1.377735471	Transcript
ENST00000524926	1.377945148	Transcript
ENST00000474955	1.378361476	Transcript
ENST00000473343	1.378942671	Transcript
ENST00000357402	1.379038493	Transcript
ENST00000528984	1.379356374	Transcript
ENST00000673314	1.379417876	Transcript
ENST00000469358	1.380714756	Transcript
ENST00000538698	1.380764872	Transcript
ENST00000520124	1.381201773	Transcript
ENST00000598101	1.382374859	Transcript
ENST00000549209	1.38386083	Transcript
ENST00000466729	1.384003212	Transcript
ENST00000588228	1.384087028	Transcript
ENST00000620388	1.385193388	Transcript
ENST00000470655	1.38574521	Transcript
ENST00000468472	1.386174905	Transcript
ENST00000473891	1.386400628	Transcript
ENST00000598969	1.387452984	Transcript
ENST00000598956	1.387632143	Transcript
ENST00000470814	1.388365718	Transcript
ENST00000487563	1.389387958	Transcript
ENST00000568469	1.390479859	Transcript
ENST00000449943	1.391409664	Transcript
ENST00000670036	1.393063904	Transcript
ENST00000471042	1.393650357	Transcript
ENST00000345535	1.394293681	Transcript
ENST00000351581	1.394293681	Transcript
ENST00000376701	1.394697593	Transcript
ENST00000637168	1.395069563	Transcript
ENST00000415188	1.395152293	Transcript
ENST00000526602	1.397043067	Transcript
ENST00000480553	1.39713561	Transcript
ENST00000522133	1.398087163	Transcript
ENST00000477836	1.398240714	Transcript
ENST00000550981	1.398393013	Transcript
ENST00000578089	1.398438761	Transcript
ENST00000468312	1.398539322	Transcript
ENST00000398475	1.398956772	Transcript
ENST00000609973	1.399149282	Transcript
ENST00000563766	1.39914989	Transcript
ENST00000360844	1.399350537	Transcript
ENST00000494792	1.401022884	Transcript
ENST00000510429	1.401423903	Transcript
ENST00000375063	1.401507656	Transcript
ENST00000308724	1.402640785	Transcript
ENST00000610509	1.402746588	Transcript
ENST00000531987	1.403530354	Transcript
ENST00000586421	1.404083342	Transcript
ENST00000487114	1.405679916	Transcript
ENST00000566266	1.405835132	Transcript
ENST00000511001	1.406482125	Transcript
ENST00000610992	1.408415552	Transcript
ENST00000518198	1.409059668	Transcript
ENST00000481132	1.409416778	Transcript
ENST00000255039	1.409429097	Transcript
ENST00000541602	1.410677477	Transcript
ENST00000559991	1.410975531	Transcript
ENST00000484655	1.411575653	Transcript
ENST00000586659	1.412047585	Transcript
ENST00000263398	1.413042439	Transcript
ENST00000463422	1.413068995	Transcript
ENST00000320256	1.413404059	Transcript
ENST00000595897	1.415295007	Transcript
ENST00000467913	1.415326113	Transcript
ENST00000443272	1.41566626	Transcript
ENST00000483847	1.416521785	Transcript
ENST00000492357	1.416635635	Transcript
ENST00000441391	1.417566662	Transcript
ENST00000464064	1.418374111	Transcript
ENST00000467394	1.419410746	Transcript
ENST00000527552	1.419475281	Transcript
ENST00000585170	1.419757052	Transcript
ENST00000422370	1.419821417	Transcript
ENST00000557447	1.420455159	Transcript
ENST00000402499	1.420551586	Transcript
ENST00000331343	1.422903503	Transcript
ENST00000586052	1.42299096	Transcript
ENST00000496884	1.423373853	Transcript
ENST00000488127	1.424018821	Transcript
ENST00000663584	1.424580556	Transcript
ENST00000531338	1.424722987	Transcript
ENST00000360271	1.425302951	Transcript
ENST00000649898	1.426153177	Transcript
ENST00000378643	1.426232769	Transcript
ENST00000551359	1.427153656	Transcript
ENST00000555641	1.427758669	Transcript
ENST00000479279	1.428359362	Transcript
ENST00000474319	1.430791883	Transcript
ENST00000539940	1.431131877	Transcript
ENST00000485559	1.431146329	Transcript
ENST00000448830	1.43333159	Transcript
ENST00000266542	1.435321279	Transcript
ENST00000216122	1.436496935	Transcript
ENST00000566633	1.437071529	Transcript
ENST00000431584	1.437353518	Transcript
ENST00000514070	1.439017443	Transcript
ENST00000647956	1.43913606	Transcript
ENST00000565341	1.439490202	Transcript
ENST00000307564	1.440783863	Transcript
ENST00000379225	1.441016375	Transcript
ENST00000476993	1.44106702	Transcript
ENST00000491554	1.442614786	Transcript
ENST00000590776	1.44266166	Transcript
ENST00000615307	1.442726692	Transcript
ENST00000477531	1.443009907	Transcript
ENST00000535028	1.443083343	Transcript
ENST00000602066	1.443501736	Transcript
ENST00000462616	1.443616679	Transcript
ENST00000465111	1.444751137	Transcript
ENST00000525876	1.444875206	Transcript
ENST00000314583	1.44564778	Transcript
ENST00000465550	1.445683816	Transcript
ENST00000590000	1.446321226	Transcript
ENST00000376033	1.448074063	Transcript
ENST00000592433	1.448741832	Transcript
ENST00000317702	1.448963949	Transcript
ENST00000646520	1.449282385	Transcript
ENST00000354212	1.449727442	Transcript
ENST00000337000	1.450007683	Transcript
ENST00000579128	1.450117898	Transcript
ENST00000556743	1.451397322	Transcript
ENST00000526852	1.451677428	Transcript
ENST00000409719	1.454347788	Transcript
ENST00000595203	1.455798806	Transcript
ENST00000337523	1.457298451	Transcript
ENST00000525235	1.458591094	Transcript
ENST00000575320	1.458791645	Transcript
ENST00000485587	1.458864525	Transcript
ENST00000652691	1.459338742	Transcript
ENST00000492581	1.459864617	Transcript
ENST00000565417	1.461174008	Transcript
ENST00000265310	1.461787057	Transcript
ENST00000557314	1.462458348	Transcript
ENST00000502379	1.462802848	Transcript
ENST00000570989	1.463259566	Transcript
ENST00000302819	1.46376437	Transcript
ENST00000266880	1.464174491	Transcript
ENST00000338130	1.464214493	Transcript
ENST00000475181	1.465350584	Transcript
ENST00000397661	1.465487963	Transcript
ENST00000635849	1.466034835	Transcript
ENST00000612208	1.469138463	Transcript
ENST00000288840	1.469901376	Transcript
ENST00000484848	1.470149113	Transcript
ENST00000358931	1.471852999	Transcript
ENST00000402574	1.474079316	Transcript
ENST00000457542	1.474330981	Transcript
ENST00000393106	1.474655512	Transcript
ENST00000616679	1.474703076	Transcript
ENST00000221494	1.475367395	Transcript
ENST00000474512	1.476728574	Transcript
ENST00000559488	1.477454289	Transcript
ENST00000424808	1.478044323	Transcript
ENST00000279147	1.478893354	Transcript
ENST00000441099	1.479040113	Transcript
ENST00000377627	1.479092435	Transcript
ENST00000506396	1.479275155	Transcript
ENST00000636312	1.479495519	Transcript
ENST00000577812	1.48098767	Transcript
ENST00000393844	1.482066862	Transcript
ENST00000520622	1.482086748	Transcript
ENST00000566963	1.483477033	Transcript
ENST00000561057	1.483644914	Transcript
ENST00000561047	1.483706759	Transcript
ENST00000542509	1.484179797	Transcript
ENST00000602473	1.484426623	Transcript
ENST00000514669	1.48468839	Transcript
ENST00000519177	1.485583149	Transcript
ENST00000333751	1.487304367	Transcript
ENST00000652713	1.48917269	Transcript
ENST00000495113	1.490137771	Transcript
ENST00000559499	1.491212728	Transcript
ENST00000297508	1.492604225	Transcript
ENST00000515646	1.492780077	Transcript
ENST00000553532	1.49421231	Transcript
ENST00000505551	1.494361651	Transcript
ENST00000495834	1.494664941	Transcript
ENST00000308521	1.496128812	Transcript
ENST00000553142	1.497964704	Transcript
ENST00000505391	1.499936555	Transcript
ENST00000420732	1.501339548	Transcript
ENST00000589138	1.501704911	Transcript
ENST00000466874	1.502870073	Transcript
ENST00000578887	1.504733752	Transcript
ENST00000582695	1.50644318	Transcript
ENST00000473270	1.506733122	Transcript
ENST00000341511	1.507160584	Transcript
ENST00000353334	1.507921034	Transcript
ENST00000588170	1.508566466	Transcript
ENST00000475730	1.508793856	Transcript
ENST00000223127	1.512084145	Transcript
ENST00000327574	1.51244449	Transcript
ENST00000523965	1.512542605	Transcript
ENST00000482352	1.512576503	Transcript
ENST00000556754	1.512703365	Transcript
ENST00000483175	1.51306899	Transcript
ENST00000462567	1.51469163	Transcript
ENST00000542454	1.515753165	Transcript
ENST00000600773	1.515836315	Transcript
ENST00000532932	1.517157598	Transcript
ENST00000488968	1.517611287	Transcript
ENST00000646379	1.51766018	Transcript
ENST00000461150	1.518067718	Transcript
ENST00000400960	1.518084854	Transcript
ENST00000311042	1.518782303	Transcript
ENST00000294454	1.519184096	Transcript
ENST00000643578	1.519246631	Transcript
ENST00000529412	1.519715855	Transcript
ENST00000329608	1.522139526	Transcript
ENST00000558065	1.522349611	Transcript
ENST00000412649	1.52286863	Transcript
ENST00000004982	1.523711853	Transcript
ENST00000311604	1.525114611	Transcript
ENST00000649528	1.525390425	Transcript
ENST00000636313	1.52591707	Transcript
ENST00000271450	1.527228491	Transcript
ENST00000645889	1.527337768	Transcript
ENST00000621763	1.527520101	Transcript
ENST00000637117	1.528150601	Transcript
ENST00000479182	1.529312878	Transcript
ENST00000566364	1.529347829	Transcript
ENST00000574085	1.53060176	Transcript
ENST00000488155	1.531112361	Transcript
ENST00000580822	1.531134991	Transcript
ENST00000582352	1.531723191	Transcript
ENST00000622500	1.531907274	Transcript
ENST00000483979	1.531989373	Transcript
ENST00000377670	1.532913074	Transcript
ENST00000223357	1.533580652	Transcript
ENST00000473904	1.533660184	Transcript
ENST00000397637	1.533701929	Transcript
ENST00000527918	1.533963061	Transcript
ENST00000579961	1.536156953	Transcript
ENST00000485748	1.539358102	Transcript
ENST00000484567	1.540601265	Transcript
ENST00000470929	1.541010829	Transcript
ENST00000506690	1.542818637	Transcript
ENST00000561213	1.543051245	Transcript
ENST00000542713	1.543490378	Transcript
ENST00000278836	1.545585928	Transcript
ENST00000540159	1.545663373	Transcript
ENST00000639015	1.545982457	Transcript
ENST00000526143	1.546161058	Transcript
ENST00000378595	1.547419293	Transcript
ENST00000482963	1.548538321	Transcript
ENST00000607039	1.549919184	Transcript
ENST00000644625	1.551586148	Transcript
ENST00000338010	1.552267097	Transcript
ENST00000525276	1.552347361	Transcript
ENST00000455022	1.552932974	Transcript
ENST00000479835	1.555287909	Transcript
ENST00000585136	1.557210431	Transcript
ENST00000495053	1.557252909	Transcript
ENST00000254846	1.557387466	Transcript
ENST00000326016	1.558717916	Transcript
ENST00000481276	1.558925635	Transcript
ENST00000619342	1.559234934	Transcript
ENST00000471392	1.559300588	Transcript
ENST00000508960	1.560017212	Transcript
ENST00000359354	1.560487255	Transcript
ENST00000626479	1.561742292	Transcript
ENST00000466354	1.561956949	Transcript
ENST00000514248	1.562382424	Transcript
ENST00000480266	1.563315078	Transcript
ENST00000642308	1.563342168	Transcript
ENST00000482175	1.5645625	Transcript
ENST00000263381	1.565751456	Transcript
ENST00000547562	1.565940212	Transcript
ENST00000473562	1.56634412	Transcript
ENST00000492440	1.567422289	Transcript
ENST00000252456	1.568123191	Transcript
ENST00000592610	1.568170761	Transcript
ENST00000476084	1.568419489	Transcript
ENST00000520432	1.569125162	Transcript
ENST00000646103	1.570157153	Transcript
ENST00000313285	1.57264096	Transcript
ENST00000440722	1.573164378	Transcript
ENST00000481465	1.575029674	Transcript
ENST00000264832	1.575454915	Transcript
ENST00000456883	1.576792054	Transcript
ENST00000558154	1.577307041	Transcript
ENST00000366707	1.577332932	Transcript
ENST00000591358	1.577719092	Transcript
ENST00000403999	1.577770756	Transcript
ENST00000238667	1.577779053	Transcript
ENST00000598399	1.577823013	Transcript
ENST00000592148	1.57891315	Transcript
ENST00000541834	1.578921081	Transcript
ENST00000475485	1.579430832	Transcript
ENST00000482186	1.58087805	Transcript
ENST00000371732	1.584088564	Transcript
ENST00000448979	1.585729774	Transcript
ENST00000367995	1.586310335	Transcript
ENST00000587486	1.587238737	Transcript
ENST00000585807	1.587281506	Transcript
ENST00000521417	1.591672222	Transcript
ENST00000444903	1.591720663	Transcript
ENST00000533077	1.592579771	Transcript
ENST00000619356	1.592693331	Transcript
ENST00000566042	1.592858302	Transcript
ENST00000523015	1.593443376	Transcript
ENST00000659220	1.593700441	Transcript
ENST00000598118	1.593955893	Transcript
ENST00000490363	1.594177567	Transcript
ENST00000449997	1.594714043	Transcript
ENST00000484080	1.59701624	Transcript
ENST00000461842	1.597352948	Transcript
ENST00000577703	1.599338032	Transcript
ENST00000476790	1.599714537	Transcript
ENST00000470027	1.60325074	Transcript
ENST00000329399	1.603281401	Transcript
ENST00000597198	1.606710477	Transcript
ENST00000484377	1.609567841	Transcript
ENST00000638980	1.610039414	Transcript
ENST00000498666	1.610837209	Transcript
ENST00000461415	1.612139901	Transcript
ENST00000503283	1.612221184	Transcript
ENST00000525693	1.61291408	Transcript
ENST00000465117	1.613057556	Transcript
ENST00000578511	1.613497437	Transcript
ENST00000591691	1.614022212	Transcript
ENST00000487917	1.614246403	Transcript
ENST00000599420	1.614780146	Transcript
ENST00000536689	1.615579632	Transcript
ENST00000524509	1.618980702	Transcript
ENST00000651701	1.621286544	Transcript
ENST00000425368	1.621519718	Transcript
ENST00000381766	1.621782203	Transcript
ENST00000529018	1.621875512	Transcript
ENST00000485332	1.622243826	Transcript
ENST00000422318	1.622277653	Transcript
ENST00000483748	1.623067972	Transcript
ENST00000377824	1.62313151	Transcript
ENST00000373605	1.623238048	Transcript
ENST00000575168	1.623472794	Transcript
ENST00000557143	1.623722916	Transcript
ENST00000474420	1.624069509	Transcript
ENST00000369856	1.62415176	Transcript
ENST00000521537	1.624434468	Transcript
ENST00000596492	1.624825202	Transcript
ENST00000590602	1.625338734	Transcript
ENST00000530594	1.626913585	Transcript
ENST00000596900	1.627980559	Transcript
ENST00000476153	1.629632371	Transcript
ENST00000528902	1.629805846	Transcript
ENST00000517813	1.630382037	Transcript
ENST00000301599	1.630462476	Transcript
ENST00000647157	1.630562693	Transcript
ENST00000624980	1.631014877	Transcript
ENST00000358171	1.631505782	Transcript
ENST00000597162	1.633016499	Transcript
ENST00000468115	1.633032352	Transcript
ENST00000549030	1.635952755	Transcript
ENST00000336112	1.63609344	Transcript
ENST00000596814	1.637746717	Transcript
ENST00000598632	1.637891451	Transcript
ENST00000464891	1.639738059	Transcript
ENST00000486429	1.640118396	Transcript
ENST00000544721	1.641361011	Transcript
ENST00000595749	1.641509796	Transcript
ENST00000595352	1.641712911	Transcript
ENST00000358389	1.64183065	Transcript
ENST00000554554	1.643903794	Transcript
ENST00000578541	1.644084949	Transcript
ENST00000613370	1.6443451	Transcript
ENST00000435937	1.64468805	Transcript
ENST00000457828	1.645143745	Transcript
ENST00000480680	1.645350811	Transcript
ENST00000424469	1.645513135	Transcript
ENST00000512231	1.645556639	Transcript
ENST00000513750	1.645556639	Transcript
ENST00000469415	1.646700674	Transcript
ENST00000274276	1.646958246	Transcript
ENST00000367606	1.647237109	Transcript
ENST00000649981	1.647372637	Transcript
ENST00000313408	1.647415097	Transcript
ENST00000530361	1.648887217	Transcript
ENST00000404085	1.649880425	Transcript
ENST00000444502	1.65089488	Transcript
ENST00000650905	1.651820738	Transcript
ENST00000639935	1.652228808	Transcript
ENST00000360066	1.653231709	Transcript
ENST00000595723	1.656600943	Transcript
ENST00000477750	1.658092198	Transcript
ENST00000640714	1.658210589	Transcript
ENST00000563642	1.660115985	Transcript
ENST00000587275	1.660274568	Transcript
ENST00000579112	1.660278939	Transcript
ENST00000546247	1.660551873	Transcript
ENST00000439351	1.662141605	Transcript
ENST00000531840	1.662807911	Transcript
ENST00000531932	1.663295769	Transcript
ENST00000562590	1.663356257	Transcript
ENST00000374810	1.663437684	Transcript
ENST00000546997	1.664149052	Transcript
ENST00000522522	1.6643895	Transcript
ENST00000596981	1.665095042	Transcript
ENST00000562593	1.665402719	Transcript
ENST00000424340	1.667059209	Transcript
ENST00000506530	1.667333715	Transcript
ENST00000470850	1.668086033	Transcript
ENST00000429093	1.669904006	Transcript
ENST00000511180	1.670244919	Transcript
ENST00000579391	1.672483233	Transcript
ENST00000483353	1.672664833	Transcript
ENST00000599951	1.673551175	Transcript
ENST00000320930	1.675611103	Transcript
ENST00000640672	1.676123148	Transcript
ENST00000496015	1.676319251	Transcript
ENST00000460833	1.676326477	Transcript
ENST00000469531	1.676613721	Transcript
ENST00000477368	1.677079328	Transcript
ENST00000435930	1.677219753	Transcript
ENST00000539363	1.677293238	Transcript
ENST00000487988	1.680151349	Transcript
ENST00000477607	1.683762235	Transcript
ENST00000505009	1.683883071	Transcript
ENST00000342935	1.684499021	Transcript
ENST00000674032	1.684629872	Transcript
ENST00000569276	1.684747695	Transcript
ENST00000325980	1.687064755	Transcript
ENST00000464829	1.687616247	Transcript
ENST00000301959	1.687884268	Transcript
ENST00000341595	1.691559722	Transcript
ENST00000493671	1.691866414	Transcript
ENST00000478868	1.692134573	Transcript
ENST00000521438	1.69249163	Transcript
ENST00000481223	1.693469715	Transcript
ENST00000483640	1.693811953	Transcript
ENST00000503076	1.698938132	Transcript
ENST00000478864	1.700993495	Transcript
ENST00000584377	1.702391454	Transcript
ENST00000392910	1.702410917	Transcript
ENST00000568810	1.70317926	Transcript
ENST00000621325	1.703661348	Transcript
ENST00000551010	1.704129469	Transcript
ENST00000595596	1.705156958	Transcript
ENST00000594019	1.705653273	Transcript
ENST00000413891	1.707127884	Transcript
ENST00000674048	1.707673179	Transcript
ENST00000587740	1.708779197	Transcript
ENST00000635293	1.709464576	Transcript
ENST00000464953	1.711717848	Transcript
ENST00000268058	1.712057293	Transcript
ENST00000547223	1.712578681	Transcript
ENST00000338825	1.714420624	Transcript
ENST00000395400	1.716857686	Transcript
ENST00000566712	1.716857686	Transcript
ENST00000599729	1.717448319	Transcript
ENST00000524314	1.719424588	Transcript
ENST00000368300	1.71999101	Transcript
ENST00000597072	1.72189417	Transcript
ENST00000546151	1.723936814	Transcript
ENST00000583140	1.7242043	Transcript
ENST00000582585	1.724510416	Transcript
ENST00000569494	1.725018246	Transcript
ENST00000582885	1.72621523	Transcript
ENST00000529610	1.727049318	Transcript
ENST00000357223	1.727517318	Transcript
ENST00000623960	1.728284624	Transcript
ENST00000262419	1.730190945	Transcript
ENST00000011898	1.730588391	Transcript
ENST00000587375	1.730797408	Transcript
ENST00000484822	1.731735996	Transcript
ENST00000474114	1.732244608	Transcript
ENST00000517403	1.733349043	Transcript
ENST00000535220	1.733354294	Transcript
ENST00000462813	1.734653708	Transcript
ENST00000576995	1.734761665	Transcript
ENST00000595376	1.735681872	Transcript
ENST00000373806	1.736261202	Transcript
ENST00000494010	1.736321725	Transcript
ENST00000441328	1.736555308	Transcript
ENST00000574331	1.736587306	Transcript
ENST00000584012	1.736647819	Transcript
ENST00000592777	1.737561762	Transcript
ENST00000479185	1.73997172	Transcript
ENST00000415757	1.740022358	Transcript
ENST00000478272	1.740497871	Transcript
ENST00000639845	1.740909111	Transcript
ENST00000530179	1.742149128	Transcript
ENST00000476577	1.743932057	Transcript
ENST00000216117	1.744861876	Transcript
ENST00000585609	1.744879018	Transcript
ENST00000642943	1.745001056	Transcript
ENST00000544177	1.746205996	Transcript
ENST00000520912	1.748688675	Transcript
ENST00000669065	1.748860231	Transcript
ENST00000454769	1.749495859	Transcript
ENST00000600201	1.751923493	Transcript
ENST00000572652	1.752301956	Transcript
ENST00000482171	1.754603628	Transcript
ENST00000367063	1.755982507	Transcript
ENST00000462654	1.75620901	Transcript
ENST00000527357	1.757501999	Transcript
ENST00000525754	1.758917093	Transcript
ENST00000436990	1.759454802	Transcript
ENST00000549655	1.760924171	Transcript
ENST00000589163	1.764916243	Transcript
ENST00000437791	1.765861139	Transcript
ENST00000359376	1.766046127	Transcript
ENST00000584004	1.766108977	Transcript
ENST00000260010	1.770829612	Transcript
ENST00000563038	1.772486346	Transcript
ENST00000396009	1.772662936	Transcript
ENST00000507855	1.774699039	Transcript
ENST00000481460	1.774941484	Transcript
ENST00000621756	1.775462846	Transcript
ENST00000467587	1.775822992	Transcript
ENST00000467111	1.776950706	Transcript
ENST00000524713	1.77716809	Transcript
ENST00000567007	1.77774445	Transcript
ENST00000344754	1.778779488	Transcript
ENST00000420990	1.778928824	Transcript
ENST00000558296	1.783069401	Transcript
ENST00000526677	1.783950168	Transcript
ENST00000600480	1.784112742	Transcript
ENST00000477970	1.785329406	Transcript
ENST00000308251	1.786273475	Transcript
ENST00000605930	1.786775618	Transcript
ENST00000375023	1.786851421	Transcript
ENST00000577342	1.787206823	Transcript
ENST00000541364	1.787708168	Transcript
ENST00000506271	1.7881407	Transcript
ENST00000494249	1.789064873	Transcript
ENST00000428702	1.791242433	Transcript
ENST00000421223	1.79340458	Transcript
ENST00000329073	1.79439409	Transcript
ENST00000495107	1.794499796	Transcript
ENST00000413823	1.795898219	Transcript
ENST00000559317	1.796389606	Transcript
ENST00000504335	1.796710667	Transcript
ENST00000334661	1.797087408	Transcript
ENST00000251453	1.797152191	Transcript
ENST00000547085	1.797297709	Transcript
ENST00000389131	1.797852217	Transcript
ENST00000595324	1.79792539	Transcript
ENST00000495232	1.79965703	Transcript
ENST00000479290	1.801917192	Transcript
ENST00000319107	1.80364348	Transcript
ENST00000375775	1.803969474	Transcript
ENST00000402681	1.804145607	Transcript
ENST00000623756	1.805046828	Transcript
ENST00000564846	1.805805079	Transcript
ENST00000327979	1.806952264	Transcript
ENST00000625980	1.809800448	Transcript
ENST00000596637	1.810848383	Transcript
ENST00000559361	1.812696466	Transcript
ENST00000481822	1.815884353	Transcript
ENST00000463644	1.817231962	Transcript
ENST00000489898	1.818635374	Transcript
ENST00000560540	1.819801542	Transcript
ENST00000462332	1.820119182	Transcript
ENST00000491986	1.821285411	Transcript
ENST00000470046	1.823300313	Transcript
ENST00000493734	1.823799467	Transcript
ENST00000318962	1.82394687	Transcript
ENST00000378785	1.824061036	Transcript
ENST00000601528	1.824142654	Transcript
ENST00000602829	1.824616075	Transcript
ENST00000206765	1.824999749	Transcript
ENST00000490936	1.82579408	Transcript
ENST00000244050	1.82775861	Transcript
ENST00000489617	1.829042267	Transcript
ENST00000458169	1.829825609	Transcript
ENST00000428312	1.830414089	Transcript
ENST00000673217	1.831233203	Transcript
ENST00000470434	1.831722167	Transcript
ENST00000553340	1.834075299	Transcript
ENST00000330943	1.834777896	Transcript
ENST00000368407	1.834783265	Transcript
ENST00000503000	1.835165183	Transcript
ENST00000487971	1.835386662	Transcript
ENST00000504767	1.835403535	Transcript
ENST00000469641	1.83600232	Transcript
ENST00000379697	1.836586524	Transcript
ENST00000647874	1.837500976	Transcript
ENST00000478492	1.838322465	Transcript
ENST00000459981	1.839005373	Transcript
ENST00000470422	1.839142996	Transcript
ENST00000218388	1.839676146	Transcript
ENST00000522816	1.841079575	Transcript
ENST00000622519	1.843308255	Transcript
ENST00000609040	1.846218408	Transcript
ENST00000429938	1.846569223	Transcript
ENST00000563191	1.847275958	Transcript
ENST00000528519	1.847627432	Transcript
ENST00000467497	1.847898531	Transcript
ENST00000344691	1.849660433	Transcript
ENST00000331256	1.85007503	Transcript
ENST00000527670	1.851387039	Transcript
ENST00000636427	1.852591373	Transcript
ENST00000423525	1.855135775	Transcript
ENST00000477345	1.855358565	Transcript
ENST00000460340	1.858676436	Transcript
ENST00000369168	1.860250588	Transcript
ENST00000540704	1.860465356	Transcript
ENST00000498544	1.860809144	Transcript
ENST00000419253	1.864450822	Transcript
ENST00000536352	1.865429877	Transcript
ENST00000463601	1.866412513	Transcript
ENST00000356522	1.867112849	Transcript
ENST00000246532	1.868244338	Transcript
ENST00000496863	1.870965756	Transcript
ENST00000482270	1.871208227	Transcript
ENST00000514410	1.872381106	Transcript
ENST00000333602	1.872896781	Transcript
ENST00000565298	1.875627074	Transcript
ENST00000649303	1.876099819	Transcript
ENST00000496764	1.876256658	Transcript
ENST00000485800	1.876513442	Transcript
ENST00000524466	1.876580933	Transcript
ENST00000586801	1.877935404	Transcript
ENST00000595499	1.88235651	Transcript
ENST00000588801	1.883938896	Transcript
ENST00000612349	1.884147385	Transcript
ENST00000581912	1.884178674	Transcript
ENST00000588016	1.884393408	Transcript
ENST00000491496	1.886241658	Transcript
ENST00000537826	1.886632077	Transcript
ENST00000474612	1.886986255	Transcript
ENST00000525208	1.891289728	Transcript
ENST00000636984	1.891543546	Transcript
ENST00000459741	1.891788196	Transcript
ENST00000380079	1.892573891	Transcript
ENST00000447574	1.892706579	Transcript
ENST00000467463	1.893169544	Transcript
ENST00000537403	1.895279252	Transcript
ENST00000494573	1.895798519	Transcript
ENST00000246553	1.895971204	Transcript
ENST00000591398	1.896527516	Transcript
ENST00000602101	1.896641439	Transcript
ENST00000491847	1.896923592	Transcript
ENST00000478443	1.898535611	Transcript
ENST00000481165	1.899071827	Transcript
ENST00000538933	1.900577667	Transcript
ENST00000589108	1.900627414	Transcript
ENST00000455313	1.900671851	Transcript
ENST00000494448	1.900826937	Transcript
ENST00000590261	1.90175237	Transcript
ENST00000563815	1.904169964	Transcript
ENST00000571710	1.909320874	Transcript
ENST00000259708	1.910897358	Transcript
ENST00000323040	1.911137976	Transcript
ENST00000263097	1.911620997	Transcript
ENST00000397763	1.912319716	Transcript
ENST00000596217	1.913047321	Transcript
ENST00000581510	1.913132215	Transcript
ENST00000626684	1.913169556	Transcript
ENST00000488361	1.914526818	Transcript
ENST00000419510	1.915282294	Transcript
ENST00000494273	1.915463304	Transcript
ENST00000408968	1.91616338	Transcript
ENST00000449205	1.916753107	Transcript
ENST00000537164	1.918690175	Transcript
ENST00000563627	1.919072917	Transcript
